Pos: 000022A9 len: 000002E3 |LINENO=11|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 1.80000000000000E+0002|MODELID={786EE902-974B-4E06-BB5A-9756C1780ABB}|MODEL.CHECKSUM=2688047621|MODEL.EMBED=FALSE|MODEL.2D.X=4282.8301mil|MODEL.2D.Y=3197.8705mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=-0.000|MODEL.3D.ROTZ=180.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=15.748mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 000025EB len: 000002E3 |LINENO=12|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 1.80000000000000E+0002|MODELID={786EE902-974B-4E06-BB5A-9756C1780ABB}|MODEL.CHECKSUM=2688047621|MODEL.EMBED=FALSE|MODEL.2D.X=4282.8301mil|MODEL.2D.Y=3247.8775mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=-0.000|MODEL.3D.ROTZ=360.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=15.748mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 0000292D len: 000002E3 |LINENO=13|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 1.80000000000000E+0002|MODELID={786EE902-974B-4E06-BB5A-9756C1780ABB}|MODEL.CHECKSUM=2688047621|MODEL.EMBED=FALSE|MODEL.2D.X=4332.8301mil|MODEL.2D.Y=3247.8791mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=-0.000|MODEL.3D.ROTZ=360.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=15.748mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 00002C6F len: 000002E3 |LINENO=14|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 1.80000000000000E+0002|MODELID={786EE902-974B-4E06-BB5A-9756C1780ABB}|MODEL.CHECKSUM=2688047621|MODEL.EMBED=FALSE|MODEL.2D.X=4232.8301mil|MODEL.2D.Y=3247.8775mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=-0.000|MODEL.3D.ROTZ=360.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=15.748mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 00002FB1 len: 000002E3 |LINENO=15|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 1.80000000000000E+0002|MODELID={786EE902-974B-4E06-BB5A-9756C1780ABB}|MODEL.CHECKSUM=2688047621|MODEL.EMBED=FALSE|MODEL.2D.X=4232.8301mil|MODEL.2D.Y=3197.8705mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=-0.000|MODEL.3D.ROTZ=180.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=15.748mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 000032F3 len: 000002E3 |LINENO=16|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 3.60000000000000E+0002|MODELID={F28757D2-5D3C-4E09-B4D3-617AFC90ABD2}|MODEL.CHECKSUM=2693538257|MODEL.EMBED=FALSE|MODEL.2D.X=3813.1451mil|MODEL.2D.Y=2857.5174mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=0.000|MODEL.3D.ROTZ=360.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=29.5276mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 00003635 len: 000002E3 |LINENO=17|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=50,55,57,55,57|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 3.60000000000000E+0002|MODELID={F28757D2-5D3C-4E09-B4D3-617AFC90ABD2}|MODEL.CHECKSUM=2693538257|MODEL.EMBED=FALSE|MODEL.2D.X=3891.7299mil|MODEL.2D.Y=2857.5157mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=0.000|MODEL.3D.ROTZ=360.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=2|MODEL.CYLINDER.RADIUS=29.5276mil|MODEL.CYLINDER.HEIGHT=0.0394mil
Pos: 00003977 len: 00000310 |LINENO=18|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=0.0394mil|BODYPROJECTION=0|ARCRESOLUTION=0.5mil|BODYCOLOR3D=16777215|BODYOPACITY3D=0.250|IDENTIFIER=83,97,109,116,101,99,45,70,84,83,72,45,49,48,54,45,48,50,45,70,45,68,86|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 4.50000000000000E+0001|MODELID={0AD1D10A-1CEF-4531-BE84-17C45F6438D6}|MODEL.CHECKSUM=2570739033|MODEL.EMBED=FALSE|MODEL.2D.X=4286.7691mil|MODEL.2D.Y=2754.7612mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=0.000|MODEL.3D.ROTZ=0.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=0|MODEL.EXTRUDED.MINZ=0mil|MODEL.EXTRUDED.MAXZ=0.0394mil
Pos: 00003CE6 len: 000002B8 |LINENO=19|V7_LAYER=MECHANICAL1|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0.4846mil|OVERALLHEIGHT=57.5712mil|BODYPROJECTION=1|ARCRESOLUTION=0.5mil|BODYCOLOR3D=8421504|BODYOPACITY3D=1.000|IDENTIFIER=55,56,49,55,49,48,48,48,51|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0mil|TEXTURESIZEY=0mil|TEXTUREROTATION= 3.60000000000000E+0002|MODELID={E3CBFBF9-D8E4-49DF-9775-C816CB4284C0}|MODEL.CHECKSUM=432728482|MODEL.EMBED=TRUE|MODEL.2D.X=3724.1782mil|MODEL.2D.Y=3161.4592mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=90.000|MODEL.3D.ROTY=-0.000|MODEL.3D.ROTZ=90.000|MODEL.3D.DZ=57.5712mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=1
Pos: 00003FFD len: 000002D5 |LINENO=20|V7_LAYER=MECHANICAL13|NAME= |KIND=0|SUBPOLYINDEX=-1|UNIONINDEX=0|ARCRESOLUTION=0.5mil|ISSHAPEBASED=FALSE|CAVITYHEIGHT=0mil|STANDOFFHEIGHT=0mil|OVERALLHEIGHT=21.6535mil|BODYPROJECTION=1|ARCRESOLUTION=0.5mil|BODYCOLOR3D=8421504|BODYOPACITY3D=1.000|IDENTIFIER=|TEXTURE=|TEXTURECENTERX=0mil|TEXTURECENTERY=0mil|TEXTURESIZEX=0.0001mil|TEXTURESIZEY=0.0001mil|TEXTUREROTATION= 2.70000000000000E+0002|MODELID={BBBABCAF-5FEC-432C-8B7C-CA463E45DBF4}|MODEL.CHECKSUM=1954810604|MODEL.EMBED=FALSE|MODEL.2D.X=4082.0472mil|MODEL.2D.Y=2790.1969mil|MODEL.2D.ROTATION=0.000|MODEL.3D.ROTX=0.000|MODEL.3D.ROTY=0.000|MODEL.3D.ROTZ=0.000|MODEL.3D.DZ=0mil|MODEL.SNAPCOUNT=0|MODEL.MODELTYPE=0|MODEL.EXTRUDED.MINZ=0mil|MODEL.EXTRUDED.MAXZ=21.6535mil
